CustomerID,Gender,Age,SeniorCitizen,Dependents,Region,Tenure_Months,Contract,InternetService,TechSupport,PaymentMethod,NumProducts,MonthlyCharges,TotalCharges,JoinDate,Churn,ChurnReason,CohortMonth
CUST1169,Male,22,0,No,East,60,Month-to-Month,Fiber Optic,No,Electronic Check,3,105.22,6344.23,2023-01-28,1,Financial Constraints,2023-01
CUST1170,Male,24,0,Yes,East,45,Month-to-Month,Fiber Optic,No,Bank Transfer,3,41.66,1838.2,2022-08-28,0,NA,2022-08
CUST1171,Female,39,0,No,South,3,One Year,DSL,Yes,Mailed Check,1,41.6,121.67,2023-02-25,1,Financial Constraints,2023-02
CUST1172,Male,64,0,No,East,37,Month-to-Month,Fiber Optic,Yes,Electronic Check,1,27.5,1061.36,2022-02-14,0,NA,2022-02
CUST1173,Male,21,0,No,West,43,One Year,DSL,Yes,Mailed Check,3,103.57,4422.09,2022-11-22,0,NA,2022-11
CUST1174,Female,49,1,No,South,40,Month-to-Month,DSL,No,Electronic Check,2,72.18,2935.0,2023-04-30,0,NA,2023-04
CUST1175,Female,36,1,Yes,East,55,One Year,Fiber Optic,No,Bank Transfer,3,80.03,4451.08,2023-12-24,1,Poor Customer Service,2023-12
CUST1176,Male,62,1,No,South,39,Two Year,Fiber Optic,No,Credit Card,2,102.04,3985.12,2023-01-26,0,NA,2023-01
CUST1177,Female,50,0,Yes,East,15,Two Year,DSL,Yes,Mailed Check,2,51.11,733.66,2023-01-31,0,NA,2023-01
CUST1178,Female,18,0,No,East,4,Month-to-Month,Fiber Optic,Yes,Bank Transfer,2,75.94,285.37,2023-11-11,1,Better Price Elsewhere,2023-11
CUST1179,Female,63,0,No,North,25,Two Year,DSL,No,Mailed Check,3,23.49,579.7,2023-10-30,0,NA,2023-10
CUST1180,Male,58,0,No,South,13,One Year,No Internet,Yes,Electronic Check,4,36.81,459.46,2022-06-05,1,Lack of Features,2022-06
CUST1181,Female,61,0,No,North,33,One Year,DSL,No,Electronic Check,1,94.81,3106.79,2023-05-23,1,Moved Away,2023-05
CUST1182,Female,67,0,No,East,16,Two Year,Fiber Optic,Yes,Mailed Check,2,89.01,1471.38,2022-02-07,0,NA,2022-02
CUST1183,Male,58,0,No,South,42,Month-to-Month,Fiber Optic,Yes,Electronic Check,1,51.56,2130.86,2022-05-10,1,Switched to Competitor,2022-05
CUST1184,Female,25,1,No,South,66,Month-to-Month,Fiber Optic,No,Electronic Check,2,53.91,3581.39,2023-05-30,1,Moved Away,2023-05
CUST1185,Female,49,0,No,West,55,Two Year,Fiber Optic,No,Mailed Check,3,68.02,3691.14,2023-08-28,0,NA,2023-08
CUST1186,Male,47,0,Yes,West,42,Month-to-Month,Fiber Optic,No,Electronic Check,2,20.02,850.46,2022-12-06,0,NA,2022-12
CUST1187,Male,63,0,No,East,34,Two Year,DSL,Yes,Electronic Check,4,41.71,1459.73,2022-04-13,1,Moved Away,2022-04
CUST1188,Male,45,0,No,East,30,Two Year,Fiber Optic,Yes,Mailed Check,2,38.74,1140.99,2023-03-27,0,NA,2023-03
CUST1189,Female,58,1,Yes,East,13,Month-to-Month,Fiber Optic,No,Electronic Check,4,42.54,521.57,2022-04-13,0,NA,2022-04
CUST1190,Male,69,0,No,East,13,Two Year,Fiber Optic,No,Credit Card,3,92.53,1218.06,2023-06-23,0,NA,2023-06
CUST1191,Male,49,1,No,West,18,Month-to-Month,DSL,No,Credit Card,1,45.17,834.32,2023-04-13,0,NA,2023-04
CUST1192,Female,42,0,No,South,32,One Year,Fiber Optic,Yes,Bank Transfer,1,37.24,1210.48,2022-01-16,1,Moved Away,2022-01
CUST1193,Female,51,0,No,North,39,One Year,DSL,No,Electronic Check,2,65.38,2531.75,2022-05-28,0,NA,2022-05
CUST1194,Female,50,0,No,South,46,Two Year,Fiber Optic,No,Bank Transfer,1,97.91,4479.08,2023-02-24,0,NA,2023-02
CUST1195,Female,30,0,No,South,29,Month-to-Month,No Internet,No,Credit Card,2,41.72,1255.47,2023-11-02,1,Financial Constraints,2023-11
CUST1196,Female,42,0,Yes,West,62,Month-to-Month,No Internet,No,Bank Transfer,2,27.07,1720.67,2022-06-08,0,NA,2022-06
CUST1197,Male,59,0,No,South,62,One Year,Fiber Optic,No,Electronic Check,4,52.08,3224.69,2022-03-18,0,NA,2022-03
CUST1198,Male,57,0,No,South,57,One Year,Fiber Optic,No,Bank Transfer,2,87.29,5010.15,2023-04-26,1,Lack of Features,2023-04
CUST1199,Male,56,0,No,East,16,One Year,Fiber Optic,No,Credit Card,3,69.56,1108.19,2022-09-29,0,NA,2022-09
CUST1200,Female,61,0,Yes,North,56,Month-to-Month,Fiber Optic,No,Bank Transfer,4,93.51,5229.0,2022-12-13,1,Financial Constraints,2022-12
CUST1201,Male,66,1,Yes,South,10,Month-to-Month,DSL,No,Bank Transfer,3,106.36,1029.28,2023-10-01,1,Better Price Elsewhere,2023-10
CUST1202,Female,61,0,Yes,South,30,Month-to-Month,No Internet,No,Mailed Check,1,91.34,2732.84,2023-12-11,0,NA,2023-12
CUST1203,Female,65,0,No,North,25,Two Year,DSL,No,Mailed Check,2,74.34,1862.24,2023-02-12,0,NA,2023-02
CUST1204,Male,27,0,No,East,5,Month-to-Month,No Internet,Yes,Electronic Check,2,64.4,274.25,2023-10-28,0,NA,2023-10
CUST1205,Male,48,1,Yes,West,65,Month-to-Month,Fiber Optic,Yes,Bank Transfer,2,23.61,1529.06,2022-03-24,0,NA,2022-03
CUST1206,Female,61,1,No,West,49,Two Year,Fiber Optic,Yes,Electronic Check,2,108.59,5349.05,2022-12-03,1,Poor Customer Service,2022-12
CUST1207,Female,28,0,No,South,3,Month-to-Month,DSL,Yes,Mailed Check,3,54.51,181.53,2023-11-22,1,Moved Away,2023-11
CUST1208,Male,42,0,No,East,45,Two Year,Fiber Optic,Yes,Electronic Check,2,33.7,1530.02,2023-07-01,1,Better Price Elsewhere,2023-07
CUST1209,Male,63,0,No,West,14,One Year,DSL,Yes,Mailed Check,2,80.0,1160.96,2023-01-25,0,NA,2023-01
CUST1210,Female,69,1,Yes,West,30,Two Year,Fiber Optic,Yes,Electronic Check,4,45.59,1319.5,2022-11-21,0,NA,2022-11
CUST1211,Female,62,1,No,West,68,Month-to-Month,Fiber Optic,No,Bank Transfer,1,72.72,4950.66,2023-10-04,0,NA,2023-10
CUST1212,Female,51,1,Yes,West,18,Month-to-Month,No Internet,Yes,Credit Card,2,72.81,1339.31,2023-05-15,1,Better Price Elsewhere,2023-05
CUST1213,Female,37,0,No,West,62,One Year,Fiber Optic,Yes,Electronic Check,3,60.12,3731.57,2023-07-09,0,NA,2023-07
CUST1214,Male,24,0,No,South,37,Two Year,No Internet,No,Electronic Check,1,95.25,3506.64,2022-02-06,1,Lack of Features,2022-02
CUST1215,Male,50,1,No,West,25,One Year,No Internet,No,Electronic Check,2,43.85,1059.88,2023-09-25,1,Lack of Features,2023-09
CUST1216,Female,52,0,No,South,48,Month-to-Month,No Internet,No,Credit Card,1,60.38,2937.0,2022-03-12,0,NA,2022-03
CUST1217,Female,46,0,No,North,65,One Year,DSL,No,Mailed Check,3,68.39,4442.43,2022-08-29,0,NA,2022-08
CUST1218,Male,69,0,No,North,53,One Year,DSL,No,Mailed Check,2,79.73,4263.5,2023-10-09,1,Switched to Competitor,2023-10
CUST1219,Female,29,1,No,East,15,One Year,No Internet,No,Electronic Check,2,90.56,1366.99,2023-12-02,0,NA,2023-12
CUST1220,Female,22,0,Yes,South,49,One Year,Fiber Optic,No,Bank Transfer,2,55.53,2738.39,2022-10-22,0,NA,2022-10
CUST1221,Female,29,0,No,East,68,Two Year,DSL,No,Credit Card,1,78.14,5343.95,2022-08-21,0,NA,2022-08
CUST1222,Female,46,0,No,North,12,One Year,DSL,No,Credit Card,1,33.55,418.52,2022-04-03,1,Moved Away,2022-04
CUST1223,Female,52,0,No,North,59,Month-to-Month,Fiber Optic,No,Bank Transfer,2,103.94,6122.27,2023-03-21,1,Financial Constraints,2023-03
CUST1224,Female,37,0,No,North,37,Month-to-Month,Fiber Optic,No,Electronic Check,2,54.48,2017.12,2022-04-11,1,Lack of Features,2022-04
CUST1225,Male,54,0,No,North,61,Month-to-Month,Fiber Optic,Yes,Electronic Check,2,85.66,5255.56,2023-10-11,1,Moved Away,2023-10
CUST1226,Female,18,0,No,West,43,Month-to-Month,DSL,No,Electronic Check,2,21.83,926.06,2023-12-22,0,NA,2023-12
CUST1227,Male,33,0,No,North,70,Month-to-Month,No Internet,No,Electronic Check,2,38.47,2681.71,2022-04-13,0,NA,2022-04
CUST1228,Male,47,1,No,West,39,Month-to-Month,Fiber Optic,No,Electronic Check,3,63.84,2449.33,2023-03-31,0,NA,2023-03
CUST1229,Male,26,0,Yes,West,56,Month-to-Month,No Internet,No,Electronic Check,2,99.04,5587.7,2022-06-20,0,NA,2022-06
CUST1230,Female,59,0,No,East,63,Month-to-Month,DSL,No,Mailed Check,1,67.45,4208.45,2023-12-12,1,Switched to Competitor,2023-12
CUST1231,Female,27,1,No,West,46,Two Year,No Internet,No,Credit Card,3,103.69,4784.56,2022-11-03,0,NA,2022-11
CUST1232,Female,30,0,No,East,11,Two Year,DSL,No,Bank Transfer,3,63.54,690.26,2022-01-30,0,NA,2022-01
CUST1233,Male,65,0,No,West,62,Month-to-Month,DSL,Yes,Credit Card,1,64.14,3967.24,2022-02-17,0,NA,2022-02
CUST1234,Male,37,0,No,West,25,Two Year,Fiber Optic,No,Bank Transfer,2,30.78,787.46,2022-11-29,0,NA,2022-11
CUST1235,Female,46,0,No,North,71,One Year,No Internet,Yes,Electronic Check,2,92.24,6505.75,2022-02-27,1,Moved Away,2022-02
CUST1236,Female,21,0,No,South,52,Month-to-Month,Fiber Optic,Yes,Bank Transfer,2,42.23,2205.33,2022-10-28,0,NA,2022-10
CUST1237,Male,63,0,Yes,West,4,Month-to-Month,No Internet,No,Electronic Check,3,100.97,431.08,2023-01-03,0,NA,2023-01
CUST1238,Male,66,0,No,South,59,One Year,No Internet,Yes,Bank Transfer,1,101.97,6049.05,2023-01-19,0,NA,2023-01
CUST1239,Male,45,0,No,South,72,One Year,Fiber Optic,No,Mailed Check,3,104.9,7519.85,2023-03-18,0,NA,2023-03
CUST1240,Female,54,0,Yes,South,20,One Year,Fiber Optic,Yes,Credit Card,1,66.82,1376.14,2022-05-30,0,NA,2022-05
CUST1241,Male,30,0,No,West,63,Month-to-Month,DSL,Yes,Electronic Check,2,80.94,5114.83,2022-09-08,1,Switched to Competitor,2022-09
CUST1242,Male,20,0,No,South,54,Month-to-Month,Fiber Optic,No,Electronic Check,3,90.07,4901.97,2023-06-28,0,NA,2023-06
CUST1243,Male,54,0,No,West,57,Month-to-Month,No Internet,Yes,Credit Card,2,31.79,1810.56,2023-02-26,0,NA,2023-02
CUST1244,Female,65,0,Yes,North,41,Month-to-Month,Fiber Optic,No,Electronic Check,1,74.09,3041.89,2023-08-03,1,Moved Away,2023-08
CUST1245,Female,36,0,Yes,West,3,Month-to-Month,Fiber Optic,No,Bank Transfer,4,23.09,111.17,2023-11-30,1,Moved Away,2023-11
CUST1246,Female,45,0,No,East,6,Month-to-Month,No Internet,No,Bank Transfer,3,64.78,428.67,2022-07-04,0,NA,2022-07
CUST1247,Male,36,0,Yes,North,5,Two Year,DSL,No,Credit Card,3,33.94,164.52,2022-06-24,0,NA,2022-06
CUST1248,Male,34,1,No,South,5,Two Year,No Internet,No,Credit Card,2,36.46,159.74,2022-06-29,0,NA,2022-06
CUST1249,Male,35,1,Yes,South,54,Month-to-Month,Fiber Optic,No,Credit Card,1,52.85,2843.22,2022-03-22,1,Moved Away,2022-03
CUST1250,Male,35,0,No,East,47,Two Year,DSL,No,Electronic Check,4,58.92,2758.02,2023-09-17,0,NA,2023-09
CUST1251,Female,40,0,Yes,North,49,Month-to-Month,DSL,Yes,Credit Card,2,76.09,3707.1,2023-01-27,1,Moved Away,2023-01
CUST1252,Male,57,0,Yes,East,9,Month-to-Month,DSL,No,Bank Transfer,3,26.7,217.16,2023-09-27,0,NA,2023-09
CUST1253,Male,67,1,No,South,20,Month-to-Month,DSL,No,Bank Transfer,2,65.33,1342.71,2023-12-01,1,Financial Constraints,2023-12
CUST1254,Female,26,0,Yes,West,61,One Year,DSL,No,Electronic Check,2,36.44,2179.83,2022-09-04,0,NA,2022-09
CUST1255,Male,46,0,No,South,35,Two Year,Fiber Optic,No,Bank Transfer,4,71.66,2525.86,2023-05-25,0,NA,2023-05
CUST1256,Male,68,0,No,East,50,One Year,Fiber Optic,No,Credit Card,2,77.37,3835.78,2023-08-21,0,NA,2023-08
CUST1257,Male,59,0,No,West,62,Month-to-Month,DSL,No,Credit Card,1,70.1,4330.65,2022-05-27,0,NA,2022-05
CUST1258,Female,46,1,No,West,17,One Year,Fiber Optic,No,Mailed Check,1,86.45,1425.8,2022-08-26,0,NA,2022-08
CUST1259,Male,19,0,Yes,South,3,Month-to-Month,DSL,Yes,Electronic Check,2,50.2,127.6,2023-04-18,1,Better Price Elsewhere,2023-04
CUST1260,Female,34,0,Yes,West,32,Two Year,Fiber Optic,Yes,Mailed Check,1,88.86,2870.36,2023-10-16,1,Financial Constraints,2023-10
CUST1261,Male,62,0,No,North,13,One Year,DSL,No,Credit Card,2,58.95,804.85,2022-09-18,0,NA,2022-09
CUST1262,Female,48,0,No,South,68,Month-to-Month,DSL,No,Bank Transfer,2,63.58,4295.59,2023-04-16,0,NA,2023-04
CUST1263,Female,45,0,No,South,14,One Year,Fiber Optic,Yes,Mailed Check,3,78.33,1092.97,2022-09-19,0,NA,2022-09
CUST1264,Female,60,0,No,North,11,One Year,Fiber Optic,Yes,Electronic Check,2,21.65,235.18,2023-11-14,1,Moved Away,2023-11
CUST1265,Male,65,0,No,South,56,Month-to-Month,Fiber Optic,Yes,Mailed Check,4,78.86,4453.52,2022-01-10,1,Financial Constraints,2022-01
CUST1266,Male,69,0,Yes,East,67,One Year,DSL,No,Mailed Check,1,75.67,5096.17,2023-04-22,1,Lack of Features,2023-04
CUST1267,Female,56,0,No,East,29,Month-to-Month,No Internet,No,Credit Card,2,47.89,1390.12,2022-10-22,0,NA,2022-10
CUST1268,Female,47,0,No,South,9,One Year,Fiber Optic,No,Bank Transfer,1,27.72,266.55,2023-11-25,1,Lack of Features,2023-11
CUST1269,Male,52,0,No,North,67,Two Year,DSL,Yes,Electronic Check,3,28.18,1922.8,2023-07-14,0,NA,2023-07
CUST1270,Female,65,0,No,West,25,Two Year,Fiber Optic,Yes,Mailed Check,4,103.09,2528.2,2022-06-11,1,Poor Customer Service,2022-06
CUST1271,Male,68,0,No,North,42,One Year,DSL,Yes,Electronic Check,3,82.04,3435.97,2022-03-17,0,NA,2022-03
CUST1272,Male,37,1,Yes,East,9,One Year,No Internet,Yes,Credit Card,2,31.44,323.68,2023-03-29,0,NA,2023-03
CUST1273,Female,33,0,No,South,40,Month-to-Month,Fiber Optic,No,Mailed Check,2,52.11,2108.43,2022-12-20,0,NA,2022-12
CUST1274,Female,51,0,No,North,25,One Year,DSL,No,Mailed Check,3,73.32,1837.28,2023-08-25,0,NA,2023-08
CUST1275,Male,31,0,No,West,5,Month-to-Month,Fiber Optic,Yes,Mailed Check,4,95.2,478.96,2022-11-03,0,NA,2022-11
CUST1276,Male,43,0,Yes,West,11,Month-to-Month,Fiber Optic,Yes,Bank Transfer,4,23.93,248.01,2023-10-17,0,NA,2023-10
CUST1277,Male,37,0,Yes,West,59,Month-to-Month,Fiber Optic,Yes,Bank Transfer,2,41.3,2438.75,2023-03-11,0,NA,2023-03
CUST1278,Female,59,0,No,West,38,Month-to-Month,Fiber Optic,No,Bank Transfer,4,100.08,3818.58,2023-12-08,1,Lack of Features,2023-12
CUST1279,Male,68,1,No,North,72,One Year,DSL,Yes,Electronic Check,1,20.82,1490.88,2022-09-14,0,NA,2022-09
CUST1280,Female,41,0,No,West,5,Month-to-Month,Fiber Optic,Yes,Electronic Check,1,38.13,212.07,2023-04-13,1,Switched to Competitor,2023-04
CUST1281,Female,60,1,No,East,48,One Year,DSL,Yes,Electronic Check,1,106.31,5139.0,2022-11-06,1,Better Price Elsewhere,2022-11
CUST1282,Male,35,0,No,West,18,Month-to-Month,Fiber Optic,No,Bank Transfer,1,75.21,1319.25,2022-07-23,0,NA,2022-07
CUST1283,Female,60,0,No,East,70,Month-to-Month,Fiber Optic,No,Electronic Check,3,43.55,3043.65,2023-01-29,0,NA,2023-01
CUST1284,Female,26,0,No,North,37,One Year,DSL,No,Bank Transfer,3,26.03,953.91,2023-05-10,0,NA,2023-05
CUST1285,Female,36,0,No,East,60,Month-to-Month,No Internet,Yes,Credit Card,3,22.54,1371.15,2022-04-20,0,NA,2022-04
CUST1286,Female,37,0,Yes,North,48,Month-to-Month,Fiber Optic,No,Credit Card,2,42.03,1992.43,2022-08-31,0,NA,2022-08
CUST1287,Male,59,0,Yes,West,28,One Year,No Internet,No,Mailed Check,2,99.33,2795.27,2023-01-26,0,NA,2023-01
CUST1288,Male,47,0,No,South,69,Month-to-Month,DSL,Yes,Mailed Check,3,57.43,4000.42,2023-08-09,0,NA,2023-08
CUST1289,Female,43,0,No,East,40,Two Year,DSL,Yes,Electronic Check,2,84.83,3385.01,2023-01-03,0,NA,2023-01
CUST1290,Female,48,0,Yes,East,45,Month-to-Month,DSL,No,Bank Transfer,3,102.65,4660.35,2023-08-12,0,NA,2023-08
CUST1291,Female,52,0,Yes,South,62,Month-to-Month,Fiber Optic,Yes,Credit Card,3,56.72,3565.96,2022-10-30,0,NA,2022-10
CUST1292,Female,20,0,No,North,58,One Year,Fiber Optic,No,Electronic Check,3,37.21,2118.79,2023-12-18,0,NA,2023-12
CUST1293,Female,57,0,Yes,North,67,Month-to-Month,DSL,No,Mailed Check,2,66.54,4431.49,2022-10-30,0,NA,2022-10
CUST1294,Male,46,0,No,West,56,Month-to-Month,Fiber Optic,No,Credit Card,3,101.73,5741.92,2022-01-23,1,Switched to Competitor,2022-01
CUST1295,Male,23,0,No,East,40,Month-to-Month,No Internet,Yes,Credit Card,1,92.39,3741.43,2023-11-06,1,Moved Away,2023-11
CUST1296,Male,69,0,Yes,North,40,Month-to-Month,Fiber Optic,No,Electronic Check,2,25.92,996.57,2023-02-10,0,NA,2023-02
CUST1297,Male,18,0,No,West,33,Two Year,Fiber Optic,No,Mailed Check,3,82.33,2668.39,2022-10-09,1,Poor Customer Service,2022-10
CUST1298,Female,69,0,Yes,North,6,Month-to-Month,DSL,Yes,Electronic Check,2,71.47,394.93,2022-01-09,0,NA,2022-01
CUST1299,Female,41,0,No,South,19,One Year,Fiber Optic,No,Electronic Check,3,101.67,1981.33,2023-08-03,0,NA,2023-08
CUST1300,Male,55,0,Yes,South,40,Two Year,DSL,Yes,Credit Card,2,31.02,1208.8,2023-12-04,0,NA,2023-12
CUST1301,Male,51,1,Yes,South,59,Month-to-Month,DSL,Yes,Credit Card,2,68.06,4015.79,2022-02-20,1,Moved Away,2022-02
CUST1302,Male,68,0,Yes,West,59,Two Year,No Internet,No,Bank Transfer,3,99.15,5884.69,2023-09-13,0,NA,2023-09
CUST1303,Female,24,0,Yes,East,48,Month-to-Month,No Internet,Yes,Electronic Check,2,56.9,2683.24,2023-05-24,0,NA,2023-05
CUST1304,Female,28,0,Yes,South,41,Two Year,DSL,Yes,Credit Card,2,63.38,2609.03,2022-10-21,0,NA,2022-10
CUST1305,Female,28,0,No,South,13,Month-to-Month,DSL,Yes,Mailed Check,2,26.34,320.12,2022-08-24,0,NA,2022-08
CUST1306,Male,53,1,No,North,45,One Year,No Internet,No,Mailed Check,1,45.03,2062.58,2023-09-14,0,NA,2023-09
CUST1307,Male,37,0,No,South,53,Month-to-Month,Fiber Optic,No,Mailed Check,3,49.21,2586.48,2022-12-27,1,Better Price Elsewhere,2022-12
CUST1308,Female,33,0,No,East,42,Month-to-Month,Fiber Optic,Yes,Electronic Check,1,105.06,4431.2,2022-08-13,0,NA,2022-08
CUST1309,Female,22,1,No,West,63,One Year,Fiber Optic,No,Bank Transfer,3,45.44,2880.14,2023-10-14,1,Moved Away,2023-10
CUST1310,Female,41,0,No,South,27,One Year,Fiber Optic,Yes,Bank Transfer,3,61.48,1632.11,2022-07-14,0,NA,2022-07
CUST1311,Male,47,0,No,West,38,Month-to-Month,DSL,No,Electronic Check,1,80.42,3009.44,2023-09-28,0,NA,2023-09
CUST1312,Female,47,0,No,West,60,Month-to-Month,DSL,No,Electronic Check,3,34.6,2066.92,2022-09-14,0,NA,2022-09
CUST1313,Female,56,0,No,East,7,One Year,DSL,No,Electronic Check,2,63.78,425.38,2023-11-26,0,NA,2023-11
CUST1314,Male,65,0,No,North,5,One Year,Fiber Optic,No,Electronic Check,1,86.47,463.25,2023-11-07,1,Better Price Elsewhere,2023-11
CUST1315,Female,64,0,No,North,45,Two Year,DSL,No,Bank Transfer,1,98.02,4440.94,2023-11-29,1,Financial Constraints,2023-11
CUST1316,Female,54,0,No,West,58,One Year,Fiber Optic,Yes,Credit Card,2,76.36,4424.58,2022-05-21,0,NA,2022-05
CUST1317,Female,50,0,No,South,31,Two Year,DSL,No,Electronic Check,3,80.21,2497.16,2023-10-06,0,NA,2023-10
CUST1318,Female,37,0,No,West,23,One Year,DSL,Yes,Electronic Check,2,31.37,731.94,2022-04-10,0,NA,2022-04
CUST1319,Male,39,0,No,North,42,Month-to-Month,Fiber Optic,No,Bank Transfer,2,105.12,4447.76,2023-10-05,1,Better Price Elsewhere,2023-10
CUST1320,Female,58,0,No,South,10,Month-to-Month,Fiber Optic,Yes,Credit Card,3,31.93,311.8,2023-10-24,1,Poor Customer Service,2023-10
CUST1321,Male,38,1,No,North,32,One Year,Fiber Optic,Yes,Electronic Check,3,89.72,2848.58,2022-02-10,0,NA,2022-02
CUST1322,Female,54,0,No,East,53,One Year,No Internet,Yes,Mailed Check,2,43.83,2299.49,2022-11-13,0,NA,2022-11
CUST1323,Male,44,0,Yes,North,30,Month-to-Month,No Internet,Yes,Bank Transfer,3,104.02,3124.22,2023-03-28,1,Financial Constraints,2023-03
CUST1324,Female,55,0,Yes,South,39,Month-to-Month,DSL,No,Electronic Check,2,84.8,3302.11,2022-02-04,0,NA,2022-02
CUST1325,Female,52,0,No,South,31,Two Year,Fiber Optic,No,Electronic Check,3,87.84,2717.05,2023-08-17,0,NA,2023-08
CUST1326,Male,55,0,No,West,2,One Year,Fiber Optic,No,Bank Transfer,2,39.72,38.55,2023-01-09,0,NA,2023-01
CUST1327,Female,57,1,Yes,South,12,Month-to-Month,DSL,No,Bank Transfer,3,59.87,740.3,2022-05-15,1,Financial Constraints,2022-05
CUST1328,Female,23,0,No,East,39,Month-to-Month,DSL,No,Bank Transfer,2,75.6,2919.77,2022-04-03,0,NA,2022-04
CUST1329,Male,49,1,No,North,66,Month-to-Month,Fiber Optic,Yes,Bank Transfer,1,89.3,5863.5,2022-10-30,1,Switched to Competitor,2022-10
CUST1330,Female,33,0,No,West,13,Month-to-Month,Fiber Optic,Yes,Bank Transfer,2,29.36,372.96,2022-12-01,0,NA,2022-12
CUST1331,Female,45,0,Yes,West,46,Month-to-Month,DSL,Yes,Electronic Check,2,106.61,4876.84,2023-03-02,1,Better Price Elsewhere,2023-03
CUST1332,Female,33,0,Yes,South,27,Month-to-Month,Fiber Optic,Yes,Mailed Check,3,100.12,2711.63,2022-06-29,0,NA,2022-06
CUST1333,Female,44,0,No,East,17,One Year,Fiber Optic,Yes,Electronic Check,2,44.33,740.76,2022-07-25,0,NA,2022-07
CUST1334,Female,20,0,No,West,60,Month-to-Month,Fiber Optic,Yes,Electronic Check,3,94.05,5637.89,2022-05-16,1,Moved Away,2022-05
CUST1335,Male,66,0,No,East,64,Two Year,DSL,Yes,Bank Transfer,3,66.65,4269.32,2023-07-07,0,NA,2023-07
CUST1336,Male,38,0,No,East,35,Two Year,No Internet,Yes,Credit Card,3,61.56,2124.95,2023-01-10,1,Poor Customer Service,2023-01
CUST1337,Female,55,1,No,North,70,Month-to-Month,No Internet,No,Credit Card,1,48.3,3346.58,2023-06-28,1,Financial Constraints,2023-06
CUST1338,Female,55,0,Yes,North,30,One Year,DSL,Yes,Bank Transfer,4,72.29,2206.74,2023-05-29,0,NA,2023-05
CUST1339,Male,47,0,No,North,71,Month-to-Month,DSL,No,Electronic Check,3,85.69,6077.36,2022-10-07,0,NA,2022-10
CUST1340,Male,39,0,No,East,63,Two Year,Fiber Optic,No,Electronic Check,3,56.98,3580.95,2022-06-18,0,NA,2022-06
CUST1341,Male,36,0,No,North,28,Month-to-Month,DSL,No,Credit Card,2,76.63,2099.2,2022-09-21,0,NA,2022-09
CUST1342,Male,48,0,No,West,60,One Year,Fiber Optic,Yes,Bank Transfer,2,82.94,4976.2,2023-05-09,0,NA,2023-05
CUST1343,Male,37,1,No,West,37,One Year,DSL,Yes,Bank Transfer,1,84.0,3113.42,2022-10-30,0,NA,2022-10
CUST1344,Male,64,0,No,South,22,Month-to-Month,Fiber Optic,Yes,Bank Transfer,2,24.68,548.84,2022-12-13,0,NA,2022-12
CUST1345,Female,36,0,No,East,68,Month-to-Month,Fiber Optic,Yes,Bank Transfer,1,97.38,6642.54,2022-04-28,1,Better Price Elsewhere,2022-04
CUST1346,Female,19,0,No,North,20,One Year,Fiber Optic,Yes,Credit Card,2,61.24,1192.55,2023-04-25,0,NA,2023-04
CUST1347,Female,57,0,No,West,68,One Year,Fiber Optic,No,Electronic Check,2,43.62,2941.38,2022-03-19,0,NA,2022-03
CUST1348,Female,56,0,Yes,East,64,Month-to-Month,Fiber Optic,No,Bank Transfer,2,41.76,2703.71,2022-05-25,0,NA,2022-05
CUST1349,Female,44,0,No,East,17,One Year,Fiber Optic,No,Credit Card,2,63.47,1123.71,2022-08-20,0,NA,2022-08
CUST1350,Male,25,0,Yes,North,12,Month-to-Month,No Internet,No,Electronic Check,3,99.81,1161.31,2023-11-24,1,Lack of Features,2023-11
CUST1351,Male,62,0,Yes,East,22,One Year,DSL,Yes,Bank Transfer,1,54.05,1188.86,2023-11-22,1,Better Price Elsewhere,2023-11
CUST1352,Male,44,0,No,North,17,Month-to-Month,DSL,No,Electronic Check,3,87.48,1458.58,2023-02-11,0,NA,2023-02
CUST1353,Male,32,0,Yes,North,10,Two Year,No Internet,Yes,Credit Card,1,28.71,243.11,2023-07-25,1,Poor Customer Service,2023-07
CUST1354,Male,29,0,Yes,North,65,Month-to-Month,No Internet,No,Electronic Check,1,62.85,4067.8,2023-01-10,0,NA,2023-01
CUST1355,Male,64,0,No,East,22,Month-to-Month,DSL,No,Bank Transfer,1,109.25,2367.87,2022-04-03,0,NA,2022-04
CUST1356,Female,31,0,No,East,50,Month-to-Month,No Internet,No,Electronic Check,3,89.34,4487.99,2023-02-09,0,NA,2023-02
CUST1357,Female,24,0,No,North,14,Month-to-Month,Fiber Optic,Yes,Bank Transfer,2,38.95,548.67,2022-01-15,1,Financial Constraints,2022-01
CUST1358,Male,34,0,Yes,East,64,One Year,Fiber Optic,No,Electronic Check,3,65.13,4132.7,2022-09-28,0,NA,2022-09
CUST1359,Female,43,0,Yes,North,47,Month-to-Month,Fiber Optic,Yes,Electronic Check,2,41.03,1879.33,2023-07-04,1,Moved Away,2023-07
CUST1360,Male,54,0,Yes,South,29,Two Year,DSL,Yes,Mailed Check,1,56.86,1679.76,2022-05-07,0,NA,2022-05
CUST1361,Female,37,0,No,East,36,Month-to-Month,DSL,Yes,Credit Card,3,90.21,3215.18,2023-04-11,1,Better Price Elsewhere,2023-04
CUST1362,Male,27,0,Yes,East,52,Month-to-Month,Fiber Optic,Yes,Electronic Check,1,89.41,4659.94,2023-01-13,0,NA,2023-01
